iso3,annee,z_conflits,lag_z,cluster
NER,2005,-0.4071203932876399,-0.3171577439433086,NS
NGA,2005,-0.3373138646489704,-0.3004605449504753,NS
RWA,2005,-0.4071203932876399,1.4154535359771998,LH
SDN,2005,0.7311832980573311,-0.11572398017790417,NS
SEN,2005,-0.3253175669255804,-0.2852597682775921,NS
SLE,2005,-0.4071203932876399,-0.3821829445107448,NS
SOM,2005,0.6061040660414994,0.025472061173234948,NS
SSD,2005,-0.4071203932876399,0.510181096046094,NS
SWZ,2005,-0.4071203932876399,-0.3843985946565954,NS
TCD,2005,-0.06123236917227809,-0.027934370929320412,NS
TGO,2005,4.007156151122232,-0.4071203932876399,NS
TZA,2005,-0.4071203932876399,0.5549919447604278,NS
UGA,2005,2.2930092880277106,-0.29626408890588685,NS
ZAF,2005,-0.4071203932876399,-0.399546460410625,NS
ZMB,2005,-0.4071203932876399,-0.3395056245532539,NS
ZWE,2005,-0.4071203932876399,-0.39803167383522214,NS
AGO,2006,-0.09911005875718658,-0.2618394508425659,NS
BDI,2006,2.720980373138907,-0.20011169086115507,NS
BEN,2006,-0.44702273078679816,-0.42415184875839285,NS
BFA,2006,-0.44702273078679816,-0.4136598822994503,NS
BWA,2006,-0.44702273078679816,-0.44702273078679816,NS
CAF,2006,3.572259330833902,0.4233836650465057,NS
CIV,2006,-0.24684563986271088,-0.37339134315812667,NS
CMR,2006,-0.44702273078679816,0.6930695349876274,NS
COD,2006,0.2937103889901311,0.5847021873167983,NS
COG,2006,-0.44702273078679816,0.5745628398986502,NS
DJI,2006,-0.44702273078679816,-0.09144627869734218,NS
ERI,2006,-0.44702273078679816,0.37400065404305977,NS
ETH,2006,0.2641301733921138,0.4425913103326956,NS
GAB,2006,-0.44702273078679816,-0.4470227307867981,NS
GHA,2006,-0.44702273078679816,-0.38029703381210234,NS
GIN,2006,-0.07886579264344051,-0.3796098724793425,NS
GMB,2006,-0.44702273078679816,-0.24272267186615157,NS
GNB,2006,-0.44702273078679816,-0.16079423225479605,NS
GNQ,2006,-0.44702273078679816,-0.44702273078679816,NS
KEN,2006,-0.10102747020200734,0.6932274822845571,NS
LBR,2006,-0.44702273078679816,-0.25757805443098314,NS
LSO,2006,-0.44702273078679816,-0.44702273078679816,NS
MDG,2006,-0.44702273078679816,0,NS
MLI,2006,-0.44702273078679816,-0.3182503827887829,NS
MOZ,2006,-0.44702273078679816,-0.44702273078679816,NS
MRT,2006,-0.44702273078679816,-0.34487270132647485,NS
MWI,2006,-0.44702273078679816,-0.4470227307867981,NS
NAM,2006,-0.44702273078679816,-0.3774401963808759,NS
NER,2006,-0.44702273078679816,0.11723157581837262,NS
NGA,2006,-0.3555392026731769,0.23542427044125996,NS
RWA,2006,-0.44702273078679816,0.967742931477949,NS
SDN,2006,1.3048945195238637,1.0450218633555708,HH
SEN,2006,-0.24272267186615157,-0.37339134315812667,NS
SLE,2006,-0.44702273078679816,-0.2629442617151193,NS
SOM,2006,2.792749005034712,0.08155135159505324,NS
SSD,2006,-0.44702273078679816,1.10621177285126,LH
SWZ,2006,-0.44702273078679816,-0.44702273078679816,NS
TCD,2006,2.2827652741254343,0.7255138372221986,HH
TGO,2006,-0.44702273078679816,-0.4470227307867981,NS
TZA,2006,-0.44702273078679816,0.30360950791867425,NS
UGA,2006,1.3033036945695562,-0.22967705471445415,NS
ZAF,2006,-0.44702273078679816,-0.44702273078679816,NS
ZMB,2006,-0.44702273078679816,-0.31094200681098055,NS
ZWE,2006,-0.44702273078679816,-0.4470227307867982,NS
AGO,2007,0.10985399564079398,-0.1484031241531866,NS
BDI,2007,0.9181990047943333,-0.1079218014233429,NS
BEN,2007,-0.3785678215725624,-0.19316906002367953,NS
BFA,2007,-0.3785678215725624,-0.21147697242840552,NS
BWA,2007,-0.3785678215725624,-0.35976265528740886,NS
CAF,2007,1.6387116553981222,0.0615262527219221,NS
CIV,2007,-0.3098268123193464,-0.1354001267258749,NS
CMR,2007,-0.3785678215725624,0.11724213473931464,NS
COD,2007,0.42167178298172714,0.09550478033029575,NS
COG,2007,-0.2581486364493487,0.2826203581751037,NS
DJI,2007,-0.3785678215725624,0.011692016905327257,NS
ERI,2007,-0.3785678215725624,0.19890930029559858,NS
ETH,2007,0.4019518553832169,0.9190589098045182,HH
GAB,2007,-0.3785678215725624,-0.3384280931981578,NS
GHA,2007,-0.3785678215725624,-0.3556541518214904,NS
GIN,2007,0.5758945049080175,-0.32354829540488345,NS
GMB,2007,-0.3785678215725624,-0.3785678215725624,NS
GNB,2007,-0.3785678215725624,0.09866334166772756,NS
GNQ,2007,-0.3785678215725624,-0.3785678215725624,NS
KEN,2007,0.24331294847465365,1.088682922022221,HH
LBR,2007,-0.3785678215725624,-0.03750004299463042,NS
LSO,2007,-0.3785678215725624,-0.3785678215725624,NS
MDG,2007,-0.3785678215725624,0,NS
MLI,2007,-0.11719167381970479,-0.07022562596862346,NS
MOZ,2007,-0.3785678215725624,-0.3640813014002318,NS
MRT,2007,-0.22414592154159232,-0.2478797476961336,NS
MWI,2007,-0.3785678215725624,-0.3746683362747727,NS
NAM,2007,-0.3785678215725624,-0.2658393251017683,NS
NER,2007,0.2938601162863052,-0.15886037686651805,NS
NGA,2007,-0.3094007132358985,-0.018462345247670445,NS
RWA,2007,-0.3785678215725624,0.23162531402062708,NS
SDN,2007,0.5733438670761413,0.33459080270087044,NS
SEN,2007,-0.3785678215725624,-0.10451574671968089,NS
SLE,2007,-0.3785678215725624,0.09866334166772756,NS
SOM,2007,5.833400107994001,0.3226324019289353,NS
SSD,2007,-0.3785678215725624,0.5387486572165837,NS
SWZ,2007,-0.3785678215725624,-0.3785678215725624,NS
TCD,2007,0.38942614586813784,0.3635894207904216,NS
TGO,2007,-0.3785678215725624,-0.3785678215725624,NS
TZA,2007,-0.3668693656791934,0.002801535493263209,NS
UGA,2007,-0.0465001660143585,-0.09180405547358748,NS
ZAF,2007,-0.3785678215725624,-0.3660310440491267,NS
ZMB,2007,-0.3785678215725624,-0.20662025372235876,NS
ZWE,2007,-0.30334715643194815,-0.3785678215725624,NS
AGO,2008,-0.17467845087254041,-0.1603571335882364,NS
BDI,2008,1.8274466202368531,-0.12793904919418742,NS
BEN,2008,-0.37588489111558965,-0.2519035597262249,NS
BFA,2008,-0.37588489111558965,-0.20776668584141625,NS
BWA,2008,-0.37588489111558965,-0.044732436558740846,NS
CAF,2008,0.13654598865729198,0.08292824227587922,NS
CIV,2008,-0.28517584773012994,-0.27228591204604713,NS
CMR,2008,-0.34944536282358957,-0.15396755920287358,NS
COD,2008,0.36795263464861705,-0.02448808417322068,NS
COG,2008,-0.25761138677038325,-0.07910201630116213,NS
DJI,2008,-0.37588489111558965,-0.06198651126200136,NS
ERI,2008,-0.2040761523156969,0.19592733826509917,NS
ETH,2008,0.08010312979169418,1.0978771734012125,HH
GAB,2008,-0.37588489111558965,-0.32764721356985416,NS
GHA,2008,-0.17690381983655154,-0.3456485433204364,NS
GIN,2008,-0.37588489111558965,-0.28741426648404356,NS
GMB,2008,-0.37588489111558965,-0.25478401078044755,NS
GNB,2008,-0.37588489111558965,-0.3153344509480186,NS
GNQ,2008,-0.37588489111558965,-0.36266512696958964,NS
KEN,2008,0.9100387978675056,0.965856756836024,HH
LBR,2008,-0.37588489111558965,-0.3456485433204364,NS
LSO,2008,-0.37588489111558965,-0.37588489111558965,NS
MDG,2008,-0.37588489111558965,0,NS
MLI,2008,-0.05687106704691515,-0.24853119718108888,NS
MOZ,2008,-0.37588489111558965,-0.15511658807769046,NS
MRT,2008,-0.22357794414105497,-0.15582753891368134,NS
MWI,2008,-0.37588489111558965,-0.37588489111558965,NS
NAM,2008,-0.37588489111558965,-0.07072163942150073,NS
NER,2008,0.02412040179627836,-0.1719222048302131,NS
NGA,2008,-0.2799648584699987,-0.11805379213646827,NS
RWA,2008,-0.37588489111558965,0.39273959985550794,NS
SDN,2008,0.883563776119193,-0.026863448277054523,NS
SEN,2008,-0.25478401078044755,-0.28162073690694783,NS
SLE,2008,-0.37588489111558965,-0.37588489111558965,NS
SOM,2008,5.749506400967454,0.4950709638295999,NS
SSD,2008,-0.37588489111558965,0.3549413937894088,NS
SWZ,2008,-0.37588489111558965,-0.37588489111558965,NS
TCD,2008,0.22899468359702776,0.08296398905583502,NS
TGO,2008,-0.37588489111558965,-0.3095578673559103,NS
TZA,2008,-0.37588489111558965,0.1691678154928461,NS
UGA,2008,-0.24855596434784885,0.030067351833870742,NS
ZAF,2008,-0.37588489111558965,-0.15511658807769046,NS
ZMB,2008,-0.37588489111558965,-0.09217816808625824,NS
ZWE,2008,0.9487249271118056,-0.37588489111558965,NS
AGO,2009,-0.18007626147828254,0.30863289485972795,NS
BDI,2009,-0.20803502540117902,0.5433947802387114,NS
BEN,2009,-0.35236548628704395,-0.3250275507171897,NS
BFA,2009,-0.35236548628704395,-0.30187674647395407,NS
BWA,2009,-0.35236548628704395,-0.3440721006991603,NS
CAF,2009,3.3811303164568045,0.38735801751762006,NS
CIV,2009,-0.3325155487139294,-0.270237021057445,NS
CMR,2009,-0.3295283401179484,0.3582219624878885,NS
COD,2009,2.291628038300044,0.11164647376566841,NS
COG,2009,-0.35236548628704395,0.9621576533747147,LH
DJI,2009,-0.35236548628704395,-0.1460820685563766,NS
ERI,2009,-0.35236548628704395,0.23543452701522463,NS
ETH,2009,0.06020134917429078,0.7492881468152437,NS
GAB,2009,-0.35236548628704395,-0.34475310423067873,NS
GHA,2009,-0.3173009736614224,-0.34574884042933907,NS
GIN,2009,-0.22480566144447353,-0.2454238806637022,NS
GMB,2009,-0.35236548628704395,0.021416221200088983,NS
GNB,2009,-0.35236548628704395,-0.10169472012219227,NS
GNQ,2009,-0.35236548628704395,-0.34094691320249615,NS
KEN,2009,-0.08964792065517606,0.7459630619216521,NS
LBR,2009,-0.35236548628704395,-0.303228898815149,NS
LSO,2009,-0.35236548628704395,-0.35236548628704395,NS
MDG,2009,-0.21244823138523963,0,NS
MLI,2009,-0.10434749760724103,-0.2436234424770825,NS
MOZ,2009,-0.35236548628704395,-0.3468365625617882,NS
MRT,2009,-0.22110469333009342,-0.04146563820357602,NS
MWI,2009,-0.35236548628704395,-0.35236548628704395,NS
NAM,2009,-0.35236548628704395,-0.31127293285498475,NS
NER,2009,-0.35236548628704395,-0.19675611056993406,NS
NGA,2009,-0.24301374400762699,-0.24148691283818766,NS
RWA,2009,-0.30907821129686586,0.36539172934263375,NS
SDN,2009,0.9984677181584272,0.5609824708792587,NS
SEN,2009,0.021416221200088983,-0.2509977649911792,NS
SLE,2009,-0.35236548628704395,-0.2885855738657587,NS
SOM,2009,4.644005542249343,-0.01472328574044264,NS
SSD,2009,-0.35236548628704395,1.0620198153655174,LH
SWZ,2009,-0.35236548628704395,-0.35236548628704395,NS
TCD,2009,0.06831166133928568,0.6909380928405225,NS
TGO,2009,-0.35236548628704395,-0.34067731541183677,NS
TZA,2009,-0.35236548628704395,0.044763726605550634,NS
UGA,2009,-0.26966060924128565,0.23763418675478276,NS
ZAF,2009,-0.35236548628704395,-0.3468365625617882,NS
ZMB,2009,-0.35236548628704395,0.003816550181379011,NS
ZWE,2009,-0.31919194393550926,-0.35236548628704395,NS
AGO,2010,-0.21299886723652472,-0.1532512753548358,NS
BDI,2010,-0.29222176573833947,-0.10692777856033459,NS
BEN,2010,-0.29222176573833947,-0.22970849074774194,NS
BFA,2010,-0.29222176573833947,-0.21027945482143687,NS
BWA,2010,-0.29222176573833947,-0.29000147103662566,NS
CAF,2010,2.8321089308410157,-0.010732099517109496,NS
CIV,2010,0.123200067182458,-0.26806629322941866,NS
CMR,2010,-0.29222176573833947,0.27644881320441445,NS
COD,2010,0.2636601957956752,0.06532237826540715,NS
COG,2010,-0.29222176573833947,0.45966534558469746,NS
DJI,2010,-0.29222176573833947,-0.053106717687138844,NS
ERI,2010,-0.29222176573833947,0.23232705252198993,NS
ETH,2010,0.18600833036406178,0.9240080858735341,HH
GAB,2010,-0.29222176573833947,-0.29222176573833947,NS
GHA,2010,-0.2739917371228548,-0.15374782143140697,NS
GIN,2010,-0.24767643577435342,-0.15995634850410181,NS
GMB,2010,-0.29222176573833947,0.027946900781155515,NS
GNB,2010,-0.29222176573833947,-0.10986476749659894,NS
GNQ,2010,-0.29222176573833947,-0.29222176573833947,NS
KEN,2010,0.010895061078280699,0.9860621785078575,HH
LBR,2010,-0.29222176573833947,-0.1388993781100783,NS
LSO,2010,-0.29222176573833947,-0.2833405869314842,NS
MDG,2010,-0.29222176573833947,0,NS
MLI,2010,-0.23421976177320608,-0.13965925142327784,NS
MOZ,2010,-0.272033610947793,-0.29074156927053024,NS
MRT,2010,-0.15698250925224827,-0.10313643049602528,NS
MWI,2010,-0.29222176573833947,-0.2854923808081573,NS
NAM,2010,-0.29222176573833947,-0.27460095027660547,NS
NER,2010,-0.29222176573833947,-0.22308280952987916,NS
NGA,2010,-0.042168665775949375,-0.2828118464596449,NS
RWA,2010,-0.29222176573833947,-0.14966535011669835,NS
SDN,2010,0.8031945929402476,0.43581832822096744,NS
SEN,2010,0.027946900781155515,-0.24466444765529735,NS
SLE,2010,-0.29222176573833947,-0.2699491007563464,NS
SOM,2010,5.606624158437695,0.09845169572117124,NS
SSD,2010,-0.29222176573833947,0.6363315077055819,NS
SWZ,2010,-0.29222176573833947,-0.2776870989396386,NS
TCD,2010,-0.2545820886235613,0.601738265305727,NS
TGO,2010,-0.29222176573833947,-0.2861450895331779,NS
TZA,2010,-0.29222176573833947,-0.18053043522662307,NS
UGA,2010,-0.2778780647857896,-0.12042200806821252,NS
ZAF,2010,-0.2833405869314842,-0.2888570732732484,NS
ZMB,2010,-0.29222176573833947,-0.2103101388850425,NS
ZWE,2010,-0.29222176573833947,-0.2864078990188591,NS
AGO,2011,-0.36182188556538436,-0.1210263967501704,NS
BDI,2011,-0.11029627314921796,-0.046964424877124114,NS
BEN,2011,-0.4018447354491822,-0.2337058115015723,NS
BFA,2011,-0.4018447354491822,0.04200747542068453,NS
BWA,2011,-0.4018447354491822,-0.3929288470391462,NS
CAF,2011,1.5837329508961981,0.3040040512653469,NS
CIV,2011,2.1444855058723298,-0.3693977354836083,NS
CMR,2011,-0.4018447354491822,0.058584134266324264,NS
COD,2011,0.6169887831896462,0.014722526286306215,NS
COG,2011,-0.29740489929196345,0.20704207552441917,NS
DJI,2011,-0.4018447354491822,-0.1726673289294417,NS
ERI,2011,-0.4018447354491822,0.36097695477579095,NS
ETH,2011,0.05651007759029881,1.106680891284617,HH
GAB,2011,-0.4018447354491822,-0.3670314567301093,NS
GHA,2011,-0.4018447354491822,0.44693201165798846,NS
GIN,2011,-0.356392759519001,0.12521287474774018,NS
GMB,2011,-0.4018447354491822,0.09738766051315172,NS
GNB,2011,-0.4018447354491822,-0.12950254950292464,NS
GNQ,2011,-0.4018447354491822,-0.4018447354491822,NS
KEN,2011,-0.11458165417917093,1.0765823114581838,LH
LBR,2011,-0.4018447354491822,0.46208267030138217,NS
LSO,2011,-0.4018447354491822,-0.4018447354491822,NS
MDG,2011,-0.4018447354491822,0,NS
MLI,2011,-0.2850617115514939,0.24155988898263986,NS
MOZ,2011,-0.4018447354491822,-0.3959008098424915,NS
MRT,2011,0.36756839792772306,-0.09383702551917109,NS
MWI,2011,-0.4018447354491822,-0.4018447354491822,NS
NAM,2011,-0.4018447354491822,-0.38670745474439383,NS
NER,2011,-0.4018447354491822,-0.24397699151155663,NS
NGA,2011,0.27071096034125736,-0.4018447354491822,NS
RWA,2011,-0.3560373223718364,-0.07424924021448404,NS
SDN,2011,1.4282655221862564,0.34328358599892783,NS
SEN,2011,0.09738766051315172,-0.21551510880822727,NS
SLE,2011,-0.4018447354491822,-0.3791187474840916,NS
SOM,2011,5.250226578192476,-0.029035788294436062,NS
SSD,2011,0.8798643724065065,0.5281784907056744,NS
SWZ,2011,-0.4018447354491822,-0.4018447354491822,NS
TCD,2011,-0.4018447354491822,0.49580399250506957,NS
TGO,2011,-0.4018447354491822,-0.4018447354491822,NS
TZA,2011,-0.4018447354491822,-0.19641317603841346,NS
UGA,2011,-0.4018447354491822,0.12487788871919264,NS
ZAF,2011,-0.4018447354491822,-0.3959008098424915,NS
ZMB,2011,-0.4018447354491822,-0.26502974517883593,NS
ZWE,2011,-0.36618118180903814,-0.4018447354491822,NS
AGO,2012,-0.3647034003683377,-0.12920400814550279,NS
BDI,2012,-0.09463636300635452,-0.05465182147413386,NS
BEN,2012,-0.3647034003683377,-0.1493555572385667,NS
BFA,2012,-0.3647034003683377,-0.19544985413442806,NS
BWA,2012,-0.3647034003683377,-0.357458167936067,NS
CAF,2012,1.7019451765234583,0.2668345328552484,NS
CIV,2012,-0.2799717560614159,-0.1541264812006845,NS
CMR,2012,-0.3647034003683377,0.1472389729303262,NS
COD,2012,0.4112105566016897,0.12580272970614936,NS
COG,2012,-0.1986197884470254,0.20380910640402694,NS
DJI,2012,-0.3647034003683377,-0.1842648600029707,NS
ERI,2012,-0.3647034003683377,0.1188272484310635,NS
ETH,2012,-0.0038263196376037284,1.229438548215067,LH
GAB,2012,-0.3647034003683377,-0.30934219639456695,NS
GHA,2012,-0.3647034003683377,-0.3364595189326971,NS
GIN,2012,-0.22013911608639916,-0.15067146776113172,NS
GMB,2012,-0.17265326281903784,-0.07356376058835074,NS
GNB,2012,-0.3647034003683377,-0.14685143833737496,NS
GNQ,2012,-0.3647034003683377,-0.3647034003683377,NS
KEN,2012,0.2379430554153469,1.2836650141409707,HH
LBR,2012,-0.3647034003683377,-0.2882714241720509,NS
LSO,2012,-0.3647034003683377,-0.3647034003683377,NS
MDG,2012,-0.3136403220564864,0,NS
MLI,2012,0.5436169111879896,-0.25596161261463596,NS
MOZ,2012,-0.348223753897991,-0.3584608084524016,NS
MRT,2012,-0.25515756375518317,0.23502657529981943,NS
MWI,2012,-0.3647034003683377,-0.3563853109560442,NS
NAM,2012,-0.3647034003683377,-0.3589072144225211,NS
NER,2012,-0.3422340788281289,-0.015254927861297188,NS
NGA,2012,0.47421865061053753,-0.3590860699832855,NS
RWA,2012,-0.2189372424222872,-0.10108949634370164,NS
SDN,2012,0.725011465299132,0.4723047641127098,NS
SEN,2012,-0.07356376058835074,-0.09380728636819365,NS
SLE,2012,-0.3647034003683377,-0.2924212582273684,NS
SOM,2012,5.750271804898229,0.11705836788887158,NS
SSD,2012,1.3928117644143696,0.4512634223056143,NS
SWZ,2012,-0.3647034003683377,-0.35646357713316434,NS
TCD,2012,-0.3647034003683377,0.43884756264733227,NS
TGO,2012,-0.3647034003683377,-0.3647034003683377,NS
TZA,2012,-0.356228778601804,-0.13834424355182615,NS
UGA,2012,-0.3647034003683377,0.29335987108146305,NS
ZAF,2012,-0.3647034003683377,-0.3571266376684327,NS
ZMB,2012,-0.3647034003683377,-0.2609722560013389,NS
ZWE,2012,-0.33572247063925476,-0.3614074710742684,NS
AGO,2013,-0.34188629664521136,-0.20706440672300844,NS
BDI,2013,-0.1561521399443607,-0.13121366776053528,NS
BEN,2013,-0.3534842859429087,-0.20055743141641108,NS
BFA,2013,-0.3534842859429087,-0.13602862033526528,NS
BWA,2013,-0.3534842859429087,-0.3534842859429087,NS
CAF,2013,4.543950748359617,0.22885679145680907,NS
CIV,2013,-0.3281887193032566,-0.1008995671549218,NS
CMR,2013,-0.33931109309527024,0.5485490815306346,NS
COD,2013,0.23219523093669237,0.43735126494702403,NS
COG,2013,-0.3534842859429087,0.7482928607225838,NS
DJI,2013,-0.3534842859429087,-0.27229631441574664,NS
ERI,2013,-0.3534842859429087,0.02203146305118661,NS
ETH,2013,-0.19110834288858455,0.8807240904759199,LH
GAB,2013,-0.3534842859429087,-0.3487598883270292,NS
GHA,2013,-0.3534842859429087,-0.34505243039635797,NS
GIN,2013,-0.27305687144192725,-0.13761338717367652,NS
GMB,2013,-0.3534842859429087,-0.26605063940612106,NS
GNB,2013,-0.3534842859429087,-0.26955375542402416,NS
GNQ,2013,-0.3534842859429087,-0.34639768951908945,NS
KEN,2013,-0.03913701607487522,0.9043372396113516,LH
LBR,2013,-0.3534842859429087,-0.31824329222936415,NS
LSO,2013,-0.3534842859429087,-0.3534842859429087,NS
MDG,2013,-0.3534842859429087,0,NS
MLI,2013,0.8290118934960445,-0.3051344734021293,NS
MOZ,2013,-0.14251234823811587,-0.3534842859429087,NS
MRT,2013,-0.3534842859429087,0.28148062704496174,NS
MWI,2013,-0.3534842859429087,-0.28316030670797776,NS
NAM,2013,-0.3534842859429087,-0.3511646880833693,NS
NER,2013,-0.25654203837565354,-0.01403201594737103,NS
NGA,2013,0.1612808845958265,-0.32570542583918527,NS
RWA,2013,-0.27235194827538955,-0.15773137022337144,NS
SDN,2013,0.6106870179850531,1.0444823996770822,HH
SEN,2013,-0.26605063940612106,-0.10089956715492178,NS
SLE,2013,-0.3534842859429087,-0.313270578692418,NS
SOM,2013,3.843224948030963,-0.11512267948172988,NS
SSD,2013,1.5765381648001966,0.8005172253958323,HH
SWZ,2013,-0.3534842859429087,-0.2479983170905123,NS
TCD,2013,-0.3534842859429087,0.9440131038939146,LH
TGO,2013,-0.3534842859429087,-0.3534842859429087,NS
TZA,2013,-0.3534842859429087,-0.17980138492809689,NS
UGA,2013,-0.3534842859429087,0.2287520290887431,NS
ZAF,2013,-0.3534842859429087,-0.31832229632544323,NS
ZMB,2013,-0.3534842859429087,-0.2524531054576473,NS
ZWE,2013,-0.3534842859429087,-0.3112898984019502,NS
AGO,2014,-0.27225932517690893,-0.23463901363109568,NS
BDI,2014,-0.13505279406989523,-0.20336720138019923,NS
BEN,2014,-0.3237765279372996,-0.16392737328791446,NS
BFA,2014,-0.3237765279372996,-0.25919628047630444,NS
BWA,2014,-0.3237765279372996,-0.3237765279372996,NS
CAF,2014,5.323724572277029,0.2551030062169493,NS
CIV,2014,-0.3237765279372996,-0.2511627636866723,NS
CMR,2014,0.16658730486512724,0.7281928999370695,NS
COD,2014,0.032773529287516076,0.5275875530832728,NS
COG,2014,-0.3237765279372996,0.9854099106630927,LH
DJI,2014,-0.3237765279372996,-0.2927111093646966,NS
ERI,2014,-0.3237765279372996,-0.031851495812053904,NS
ETH,2014,-0.2616456907920936,0.7213036356298537,NS
GAB,2014,-0.3237765279372996,-0.16032191700315732,NS
GHA,2014,-0.3237765279372996,-0.3237765279372996,NS
GIN,2014,-0.3237765279372996,-0.2632650577284435,NS
GMB,2014,-0.3237765279372996,-0.3237765279372996,NS
GNB,2014,-0.3237765279372996,-0.3237765279372996,NS
GNQ,2014,-0.3237765279372996,-0.07859461153608618,NS
KEN,2014,0.07558992998296211,0.7023731220666647,NS
LBR,2014,-0.3237765279372996,-0.3237765279372996,NS
LSO,2014,-0.3237765279372996,-0.3237765279372996,NS
MDG,2014,-0.3237765279372996,0,NS
MLI,2014,0.03929229331583698,-0.31970775068516055,NS
MOZ,2014,-0.20782114453395428,-0.32299687419621864,NS
MRT,2014,-0.3237765279372996,-0.1422421173107313,NS
MWI,2014,-0.3237765279372996,-0.283565425987356,NS
NAM,2014,-0.3237765279372996,-0.3134730873852215,NS
NER,2014,-0.29936386442446533,-0.11829967028029514,NS
NGA,2014,0.29120742714740666,-0.18274952587168944,NS
RWA,2014,-0.3237765279372996,-0.18467129300862262,NS
SDN,2014,0.48986773129323147,1.1806936706681512,HH
SEN,2014,-0.3237765279372996,-0.25116276368667234,NS
SLE,2014,-0.3237765279372996,-0.3237765279372996,NS
SOM,2014,2.9703061925942866,-0.09302788040456575,NS
SSD,2014,1.4396110157832407,0.8905004617145578,HH
SWZ,2014,-0.3237765279372996,-0.26579883623562695,NS
TCD,2014,-0.27444501599012006,1.1944046342316654,LH
TGO,2014,-0.3237765279372996,-0.3237765279372996,NS
TZA,2014,-0.3190986054908142,-0.19039342061332093,NS
UGA,2014,-0.3173073017612971,0.18101986832512096,NS
ZAF,2014,-0.3237765279372996,-0.30445063070340866,NS
ZMB,2014,-0.3237765279372996,-0.25768895720792,NS
ZWE,2014,-0.3237765279372996,-0.30058545125663055,NS
AGO,2015,-0.40283108096769754,-0.29333551244448897,NS
BDI,2015,0.631039916570872,-0.2703422214500869,NS
BEN,2015,-0.42605137845025975,-0.07317568583338269,NS
BFA,2015,-0.42605137845025975,-0.17757941850109404,NS
BWA,2015,-0.42605137845025975,-0.42460670910921594,NS
CAF,2015,4.313379785377201,0.5957446699587223,HH
CIV,2015,-0.42605137845025975,-0.2504662950619428,NS
CMR,2015,0.36421399800478776,0.60172166698379,NS
COD,2015,0.041076092550258826,0.45996674692158984,NS
COG,2015,-0.3623153854276952,0.777957483302858,NS
DJI,2015,-0.42605137845025975,-0.2795956443131794,NS
